id,category,sub_category,lat,lon
278041499,education,university,28.5638885,77.2821816
283148869,education,university,28.5448638,77.1898044
289731395,education,university,28.6287742,77.2458745
364426488,education,university,42.2706757,-74.9249218
410710484,education,university,28.6784755,77.2613841
669195241,education,university,28.5168204,77.2241584
31565462,education,library,28.5396026,77.1858639
60882606,education,library,28.7964347,77.0352984
154202303,education,library,28.6755668,77.1129127
221595601,education,library,28.6119234,76.9859433
252332070,education,library,28.5593588,77.2786631
259073012,education,library,28.6453172,77.0983326
263838858,education,library,28.688984,77.2112553
293395737,education,library,28.6289965,77.2389203
295808332,education,library,28.6269322,77.2222805
320348682,education,library,28.6598408,77.2298045
320348683,education,library,28.6587441,77.2307857
427193664,education,library,28.639187,77.166281
445329856,education,library,28.6391979,77.1662773
471504847,education,library,28.594677,77.0197958
479830734,education,library,28.5406505,77.1682706
479830739,education,library,28.5373766,77.1640661
531897990,education,library,28.5851988,77.1539977
714990512,education,library,28.6187359,77.2072591
446856060,education,language_school,28.6238412,77.2241445
43361184,education,kindergarten,28.5972511,77.1802852
151571860,education,kindergarten,28.6029676,77.0464831
211849215,education,kindergarten,28.7038836,77.1799984
294125093,education,kindergarten,28.795986,77.0311409
295817999,education,kindergarten,28.5628142,77.1882676
350079263,education,kindergarten,28.5678014,77.162988
585974873,education,kindergarten,28.6258829,77.238077
103505906,entertainment,arts_centre,28.5914306,77.2432312
156149913,entertainment,arts_centre,28.5828881,77.0700647
340392967,entertainment,arts_centre,28.5916258,77.2225662
341494816,entertainment,arts_centre,28.5890625,77.2252784
556741454,entertainment,arts_centre,28.5648486,77.2347497
582090036,entertainment,arts_centre,28.6270531,77.2329999
656933878,entertainment,arts_centre,28.6243897,77.2310194
664976714,entertainment,arts_centre,28.6273596,77.2325461
708058872,entertainment,arts_centre,28.5157551,77.1974153
735131045,entertainment,arts_centre,28.5621798,77.164088
171603150,entertainment,cinema,28.6865082,77.1470716
171605307,entertainment,cinema,28.6892721,77.1333572
171633039,entertainment,cinema,28.6948917,77.0913089
259024072,entertainment,cinema,28.6752835,77.2881536
259036524,entertainment,cinema,28.6771727,77.2007871
265815212,entertainment,cinema,28.658861,77.2034975
294018590,entertainment,cinema,28.6874984,77.0720041
351385942,entertainment,cinema,28.6447436,77.2169224
352213695,entertainment,cinema,28.6963555,77.3147924
653705099,entertainment,cinema,28.636901,77.2860122
720908258,entertainment,cinema,28.6502689,77.1577075
348459228,entertainment,planetarium,28.6038273,77.1981196
34404757,healthcare,hospital,28.6260617,77.2007463
38170365,healthcare,hospital,28.5192884,77.160342
44263455,healthcare,hospital,28.635716,77.2121096
44316348,healthcare,hospital,28.5666901,77.2355355
58763912,healthcare,hospital,28.5926764,77.0440718
63522273,healthcare,hospital,28.5139239,77.245588
78164568,healthcare,hospital,28.6921368,77.1814937
78563271,healthcare,hospital,28.7279282,77.1257748
78786549,healthcare,hospital,28.734498,77.172782
80508232,healthcare,hospital,28.5600929,77.2737665
80508236,healthcare,hospital,28.5621873,77.2758221
80940708,healthcare,hospital,28.6620693,77.2197946
147110696,healthcare,hospital,28.5303246,77.2140321
150520027,healthcare,hospital,28.5273378,77.2117152
154198334,healthcare,hospital,28.6739618,77.1105596
158038115,healthcare,hospital,28.6385302,77.1895037
168898336,healthcare,hospital,28.5679787,77.251595
169844632,healthcare,hospital,28.5950616,76.9134857
171501215,healthcare,hospital,28.6886465,77.1179223
171508325,healthcare,hospital,28.6924611,77.1723324
171527949,healthcare,hospital,28.6942391,77.0803838
190333646,healthcare,hospital,28.5324002,77.1420645
203071972,healthcare,hospital,28.5722316,76.9361275
204412084,healthcare,hospital,28.6148149,76.9864117
206564482,healthcare,hospital,28.6434628,77.1798663
209295081,healthcare,hospital,28.5970887,77.0235206
211131853,healthcare,hospital,28.6121748,76.9884181
215266291,healthcare,hospital,28.5777251,77.0483181
221340536,healthcare,hospital,28.6205706,77.0898999
221529467,healthcare,hospital,28.6916204,77.1647714
221616840,healthcare,hospital,28.658329,77.1299785
259169048,healthcare,hospital,28.6451775,77.1907785
260463360,healthcare,hospital,28.6108812,77.0743094
260463370,healthcare,hospital,28.6119495,77.0768248
261375854,healthcare,hospital,28.506727,77.1654968
261701132,healthcare,hospital,28.6967584,77.1093382
262439881,healthcare,hospital,28.5931317,77.1812336
264247764,healthcare,hospital,28.6459024,77.1960357
264998538,healthcare,hospital,28.6280223,77.112329
265203366,healthcare,hospital,28.6387806,77.0959392
265438782,healthcare,hospital,28.5325224,77.2385904
265804042,healthcare,hospital,28.647023,77.1690532
265825061,healthcare,hospital,28.6457857,77.2421267
265899485,healthcare,hospital,28.6622507,77.1403179
266074798,healthcare,hospital,28.5415949,77.2833977
266888510,healthcare,hospital,28.5878284,77.2515018
276471539,healthcare,hospital,28.6817121,77.1783405
276694706,healthcare,hospital,28.6139885,77.2899867
278201043,healthcare,hospital,28.7277952,77.1526744
283919118,healthcare,hospital,28.6025681,77.3141397
284837724,healthcare,hospital,28.5274173,77.2142849
286838807,healthcare,hospital,28.6186316,77.3136539
286838808,healthcare,hospital,28.6178479,77.3114762
287429825,healthcare,hospital,28.6557049,77.2933749
289405076,healthcare,hospital,28.6389002,77.2341742
289405078,healthcare,hospital,28.6383024,77.2322347
289405081,healthcare,hospital,28.6387266,77.2382784
290136035,healthcare,hospital,28.7052145,77.2252188
290512003,healthcare,hospital,28.6759388,77.2120845
290563521,healthcare,hospital,28.7043632,77.2031173
290563522,healthcare,hospital,28.7018033,77.2006242
290678079,healthcare,hospital,28.473978,77.2158554
290698574,healthcare,hospital,28.5886316,77.0373547
290698575,healthcare,hospital,28.5886581,77.0378567
291058355,healthcare,hospital,28.8405221,77.1035104
292051898,healthcare,hospital,28.6538651,77.1071505
294000370,healthcare,hospital,28.6789549,77.3021498
294119225,healthcare,hospital,28.5781736,77.259349
294125091,healthcare,hospital,28.8523257,77.0847787
294522137,healthcare,hospital,28.6431335,77.2250375
300260591,healthcare,hospital,28.7140081,77.113726
300260758,healthcare,hospital,28.7163957,77.110907
345715171,healthcare,hospital,28.6098281,77.3377451
350511222,healthcare,hospital,28.5341882,77.1524954
352213720,healthcare,hospital,28.6914576,77.3177567
352452534,healthcare,hospital,28.5407816,77.2432446
352548697,healthcare,hospital,28.6457448,77.3017216
408034524,healthcare,hospital,28.5985808,77.1249019
426529419,healthcare,hospital,28.642031,77.2436761
438994150,healthcare,hospital,28.5355481,77.2138956
454523330,healthcare,hospital,28.5678968,77.2056417
454523333,healthcare,hospital,28.5682266,77.2008859
464265895,healthcare,hospital,28.6659998,77.2139404
479716409,healthcare,hospital,28.6836018,77.3094206
531891636,healthcare,hospital,28.5831981,77.1505283
531909670,healthcare,hospital,28.5834738,77.1571057
532774412,healthcare,hospital,28.5793439,77.1227031
532890550,healthcare,hospital,28.5768166,77.0922286
549601177,healthcare,hospital,28.529941,77.3209499
583665557,healthcare,hospital,28.547281,77.2547179
584849988,healthcare,hospital,28.5291345,77.2046788
591692093,healthcare,hospital,42.2681494,-74.916595
608825323,healthcare,hospital,28.7365863,77.1977941
662185788,healthcare,hospital,28.5914695,77.0817881
712524970,healthcare,hospital,28.6057639,77.295502
720714953,healthcare,hospital,28.6991412,76.9929839
352513321,healthcare,clinic,28.543431,77.2144914
352538921,healthcare,clinic,28.6038115,77.2985599
436880395,healthcare,clinic,28.6855472,77.1317157
221529847,healthcare,pharmacy,28.6914866,77.1647129
358793752,healthcare,pharmacy,28.5457897,77.1879321
436880394,healthcare,pharmacy,28.6848778,77.1315307
169951569,healthcare,veterinary,28.5710591,76.9050414
206285472,healthcare,veterinary,28.6190866,77.0141723
221595599,healthcare,veterinary,28.6114827,76.9860653
260950187,healthcare,veterinary,28.6316768,77.0593861
350086726,healthcare,dentist,28.6885887,77.1224462
632263337,healthcare,dentist,28.511983,77.2032139
174497343,accomodation,apartments,28.6205755,77.2899174
291901668,accomodation,apartments,28.5338014,77.2572251
292031645,accomodation,apartments,28.5650698,77.2032055
292032073,accomodation,apartments,28.5662207,77.2032849
301448308,accomodation,apartments,28.5486577,77.186774
313241739,accomodation,apartments,28.5721449,77.2594792
318331383,accomodation,apartments,28.6192319,77.2900992
326037164,accomodation,apartments,28.5892359,77.3047576
346689679,accomodation,apartments,28.6928293,77.2106907
349815346,accomodation,apartments,28.568326,77.1596407
349967161,accomodation,apartments,28.5665666,77.1612383
349967165,accomodation,apartments,28.5660769,77.1615728
349967170,accomodation,apartments,28.5677839,77.1614674
349967171,accomodation,apartments,28.567526,77.160254
349967175,accomodation,apartments,28.5670731,77.1601768
349967183,accomodation,apartments,28.567402,77.1624308
349967189,accomodation,apartments,28.5671518,77.1603327
349967191,accomodation,apartments,28.5664289,77.1613295
349967208,accomodation,apartments,28.5673648,77.1606751
349967210,accomodation,apartments,28.5653993,77.1607492
349967212,accomodation,apartments,28.5680908,77.161269
350077171,accomodation,apartments,28.5436427,77.2549328
350077213,accomodation,apartments,28.5433841,77.2541205
350079196,accomodation,apartments,28.5705656,77.1673907
350079325,accomodation,apartments,28.5668703,77.161242
350773425,accomodation,apartments,28.5715053,77.1747318
350773434,accomodation,apartments,28.5713589,77.1751792
351085223,accomodation,apartments,28.5077205,77.1963967
351085274,accomodation,apartments,28.507205,77.1967427
351085315,accomodation,apartments,28.5076574,77.1980691
351085382,accomodation,apartments,28.5075023,77.199523
351085386,accomodation,apartments,28.5071954,77.1957234
351085461,accomodation,apartments,28.5095106,77.2007619
351085488,accomodation,apartments,28.5070747,77.1964137
351085495,accomodation,apartments,28.5074619,77.1957254
351085533,accomodation,apartments,28.5091707,77.2004328
351085537,accomodation,apartments,28.5078277,77.1992377
351085637,accomodation,apartments,28.5071854,77.1963681
351085663,accomodation,apartments,28.5076586,77.1979726
351085726,accomodation,apartments,28.570786,77.1743764
351085734,accomodation,apartments,28.5716455,77.1742141
351085741,accomodation,apartments,28.5709856,77.1747989
351085744,accomodation,apartments,28.5705364,77.1734393
351085748,accomodation,apartments,28.5709572,77.1733354
